,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
314,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,05/12/2019 10:58:57,2.0,4368.0,176.0,Não
315,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,05/12/2019 09:44:17,2.0,4368.0,170.0,Não
316,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 17:49:23,0.1,218.4,171.0,Não
317,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 17:30:17,5.0,10920.0,171.01,Não
318,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 17:29:57,4.31,9413.04,172.0,Não
319,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 17:23:32,1.5,3276.0,172.0,Não
320,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 17:15:38,1.8,3931.2,172.0,Não
321,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 17:12:51,5.0,10920.0,173.0,Não
322,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 17:06:24,3.0,6552.0,173.0,Não
323,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 16:59:31,1.0,2184.0,174.0,Não
324,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 17:02:07,1.0,2184.0,173.51,Não
325,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 16:52:31,10.0,21840.0,174.0,Não
326,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 16:49:59,3.0,6552.0,173.0,Não
327,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 16:49:58,5.0,10920.0,173.0,Não
328,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 16:49:58,2.0,4368.0,173.01,Não
329,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 16:37:51,1.0,2184.0,174.0,Não
330,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 16:20:18,5.0,10920.0,174.0,Não
331,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 16:11:13,2.0,4368.0,174.0,Não
332,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 15:58:24,0.6,1310.4,174.0,Não
333,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 15:53:21,2.0,4368.0,174.0,Não
334,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 15:46:47,5.0,10920.0,175.5,Não
335,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 15:46:42,2.0,4368.0,175.0,Não
336,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 15:45:38,2.0,4368.0,174.5,Não
337,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 15:45:38,1.0,2184.0,174.0,Não
338,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 15:45:31,3.0,6552.0,175.0,Não
339,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 15:33:19,5.0,10920.0,175.0,Não
340,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 15:20:19,4.0,8736.0,175.0,Não
341,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 14:50:29,0.5,1092.0,174.0,Não
342,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 14:42:50,5.0,10920.0,175.5,Não
343,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 14:38:42,10.0,21840.0,174.5,Não
344,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 14:38:06,10.0,21840.0,178.0,Não
345,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 14:37:03,5.0,10920.0,173.0,Não
346,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 14:24:46,1.0,2184.0,174.1,Não
347,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 14:10:33,0.5,1092.0,174.0,Não
348,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 14:08:49,0.2,436.8,175.0,Não
349,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 14:08:43,3.0,6552.0,173.5,Não
350,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 13:51:16,3.0,6552.0,173.0,Não
351,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 13:47:00,2.0,4368.0,173.0,Não
352,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 13:37:53,1.0,2184.0,176.0,Não
353,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 13:33:59,5.0,10920.0,172.5,Não
354,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 13:06:43,0.5,1092.0,174.0,Não
355,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:59:58,3.0,6552.0,175.8,Não
356,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 12:45:04,2.0,4368.0,172.5,Não
357,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:42:53,0.3,655.2,175.0,Não
358,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 12:11:11,10.0,21840.0,174.5,Não
359,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:10:58,3.0,6552.0,175.8,Não
360,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 12:10:03,10.0,21840.0,178.0,Não
361,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:08:41,1.0,2184.0,176.0,Não
362,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:06:11,5.0,10920.0,178.0,Não
363,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:04:48,0.2,436.8,176.0,Não
364,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 12:01:12,1.0,2184.0,176.0,Não
365,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:57:34,3.0,6552.0,176.0,Não
366,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:58:14,10.0,21840.0,178.0,Não
367,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:56:16,0.3,655.2,174.0,Não
368,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:55:40,0.2,436.8,174.0,Não
369,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:55:40,0.3,655.2,176.0,Não
370,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:49:56,1.0,2184.0,176.0,Não
371,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:49:56,1.0,2184.0,176.5,Não
372,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 11:40:00,3.0,6552.0,171.0,Não
373,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:24:26,10.0,21840.0,178.0,Não
374,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:18:13,1.0,2184.0,175.5,Não
375,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:14:44,1.5,3276.0,180.0,Não
376,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:13:16,1.0,2184.0,175.5,Não
377,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:13:16,2.0,4368.0,176.0,Não
378,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:13:16,1.0,2184.0,176.5,Não
379,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:13:16,0.5,1092.0,177.0,Não
380,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 11:13:16,1.0,2184.0,177.1,Não
381,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:09:33,5.0,10920.0,178.0,Não
382,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:05:23,2.0,4368.0,178.5,Não
383,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 11:04:32,4.0,8736.0,178.0,Não
384,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 10:59:14,0.5,1092.0,178.0,Não
385,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 10:55:52,1.0,2184.0,179.0,Não
386,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 10:52:35,2.0,4368.0,179.0,Não
387,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 10:50:15,1.0,2184.0,179.5,Não
388,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 10:37:48,0.5,1092.0,180.0,Não
389,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,04/12/2019 10:28:17,1.0,2184.0,173.0,Não
390,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 10:27:28,1.0,2184.0,176.0,Não
391,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,04/12/2019 10:13:05,5.0,10920.0,177.0,Não
392,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,04/12/2019 10:06:22,10.0,21840.0,173.0,Não
393,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,04/12/2019 09:13:19,1.0,744.0,184.0,Sim
394,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 18:34:40,10.0,21840.0,180.0,Não
395,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,03/12/2019 18:15:23,7.0,15288.0,173.0,Não
396,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 18:08:10,1.0,2184.0,180.0,Não
397,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,03/12/2019 17:59:28,1.0,2184.0,180.0,Não
398,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,03/12/2019 17:59:28,1.0,2184.0,180.0,Não
399,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,03/12/2019 17:31:12,1.0,2184.0,181.0,Não
400,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,03/12/2019 17:11:51,1.0,2184.0,175.7,Não
401,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 17:09:32,5.0,10920.0,182.0,Não
402,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,03/12/2019 16:51:43,1.0,2184.0,175.7,Não
403,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,03/12/2019 16:33:33,2.0,4368.0,175.0,Não
404,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 16:04:45,1.0,2184.0,181.0,Não
405,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 15:14:24,1.0,2184.0,183.0,Não
406,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 14:07:13,3.0,6552.0,180.0,Não
407,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 14:59:25,5.0,10920.0,183.0,Não
408,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,03/12/2019 13:51:58,1.0,2184.0,175.0,Não
409,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 11:31:23,2.0,4368.0,183.5,Não
410,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 11:27:36,0.5,1092.0,180.0,Não
411,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,03/12/2019 10:47:15,1.0,2184.0,183.0,Não
412,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:56:00,2.0,4368.0,180.0,Não
413,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:35:07,2.0,4368.0,183.5,Não
414,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:26:17,2.0,4368.0,184.5,Não
415,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:25:00,2.0,4368.0,184.0,Não
416,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:25:00,2.0,4368.0,186.0,Não
417,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 17:24:52,5.0,10920.0,185.0,Não
418,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 17:09:40,1.0,2184.0,186.0,Não
419,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,02/12/2019 17:08:48,0.5,1092.0,176.0,Não
420,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:59:40,3.9,8517.6,183.5,Não
421,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:55:31,1.5,3276.0,183.5,Não
422,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,02/12/2019 16:55:17,1.0,2184.0,175.0,Não
423,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 16:43:29,1.0,2184.0,184.0,Não
424,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:40:33,1.0,2184.0,183.5,Não
425,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:37:27,1.0,2184.0,183.5,Não
426,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 16:33:30,0.4,873.6,183.5,Não
427,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,02/12/2019 16:32:46,2.0,4368.0,174.0,Não
428,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:31:21,0.6,1310.4,183.5,Não
429,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:30:22,2.0,4368.0,183.5,Não
430,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:29:47,5.0,10920.0,183.5,Não
431,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 16:28:47,2.4,5241.6,183.0,Não
432,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:28:37,4.0,8736.0,184.0,Não
433,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 16:13:57,1.0,2184.0,183.0,Não
434,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 16:05:39,5.0,10920.0,183.0,Não
435,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 15:53:32,1.0,2184.0,184.0,Não
436,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 15:53:26,2.0,4368.0,184.0,Não
437,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 15:24:13,1.0,2184.0,182.5,Não
438,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 15:20:31,1.0,2184.0,185.0,Não
439,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 15:12:37,1.0,2184.0,185.0,Não
440,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 15:08:58,1.0,2184.0,182.5,Não
441,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 14:02:48,1.0,2184.0,184.0,Não
442,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 11:55:21,5.0,10920.0,184.0,Não
443,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 11:54:14,1.0,2184.0,184.0,Não
444,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 11:49:52,1.5,3276.0,182.0,Não
445,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 11:43:22,2.0,4368.0,182.0,Não
446,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 11:22:16,1.0,2184.0,182.5,Não
447,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 11:14:17,0.4,873.6,181.5,Não
448,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 11:13:51,0.1,218.4,181.5,Não
449,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 11:01:26,1.0,2184.0,181.0,Não
450,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:53:53,0.4,873.6,180.0,Não
451,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:53:42,5.0,10920.0,180.0,Não
452,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:53:42,2.6,5678.4,181.0,Não
453,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 10:52:28,0.8,1747.2,181.5,Não
454,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,02/12/2019 10:47:55,1.0,2184.0,173.0,Não
455,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:46:36,1.0,2184.0,181.0,Não
456,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:45:39,1.0,2184.0,181.0,Não
457,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:45:39,2.0,4368.0,181.5,Não
458,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 10:45:21,1.0,2184.0,182.0,Não
459,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 10:18:27,3.0,6552.0,183.0,Não
460,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,02/12/2019 09:59:14,1.0,2184.0,183.0,Não
461,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 09:30:50,2.0,4368.0,182.0,Não
462,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 09:27:59,2.1,4586.4,180.0,Não
463,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,02/12/2019 09:27:37,0.9,1965.6,180.0,Não
464,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 18:23:51,10.0,21840.0,193.0,Não
465,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 18:22:07,1.0,2184.0,194.0,Não
466,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 17:56:31,1.0,2184.0,193.5,Não
467,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 17:55:01,2.0,4368.0,193.5,Não
468,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 16:45:29,2.0,4368.0,196.0,Não
469,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 16:04:00,1.0,2184.0,195.0,Não
470,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 16:02:57,5.0,10920.0,194.5,Não
471,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,29/11/2019 15:54:32,1.0,2184.0,181.0,Não
472,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,29/11/2019 15:54:17,1.0,2184.0,195.0,Não
473,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,29/11/2019 15:53:44,2.0,4368.0,194.5,Não
474,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 15:47:11,2.0,4368.0,193.0,Não
475,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,29/11/2019 15:37:40,2.0,4368.0,181.0,Não
476,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,29/11/2019 15:05:09,1.0,2184.0,181.0,Não
477,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 15:02:01,0.5,1092.0,192.0,Não
478,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 15:01:37,3.5,7644.0,192.0,Não
479,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,29/11/2019 15:00:27,3.0,6552.0,195.0,Não
480,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,29/11/2019 14:58:11,3.0,6552.0,194.0,Não
481,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,29/11/2019 14:54:16,1.0,2184.0,181.0,Não
482,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 14:39:16,5.0,10920.0,193.0,Não
483,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 14:33:45,2.0,4368.0,194.0,Não
484,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 14:26:30,2.0,4368.0,192.0,Não
485,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 14:22:43,3.0,6552.0,193.0,Não
486,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,29/11/2019 12:15:49,1.0,2184.0,179.0,Não
487,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,29/11/2019 12:03:35,2.0,4368.0,179.0,Não
488,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 11:17:06,1.0,2184.0,191.0,Não
489,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,29/11/2019 11:10:01,2.0,4368.0,177.0,Não
490,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 10:41:57,2.0,4368.0,191.0,Não
491,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,29/11/2019 10:39:55,2.0,4368.0,190.0,Não
492,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,29/11/2019 10:38:00,2.0,4368.0,191.0,Não
493,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 18:13:51,2.0,4368.0,177.0,Não
494,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 17:13:16,3.0,6552.0,190.0,Não
495,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 17:04:53,1.0,2184.0,200.0,Não
496,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 16:54:41,2.0,4368.0,185.0,Não
497,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 16:53:58,3.0,6552.0,174.0,Não
498,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 16:50:01,5.0,10920.0,175.0,Não
499,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 15:13:19,3.0,6552.0,174.0,Não
500,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 14:34:54,0.8,1747.2,191.0,Não
501,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 14:30:47,0.2,436.8,191.0,Não
502,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 13:40:07,7.0,15288.0,189.5,Não
503,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 12:44:03,1.0,2184.0,189.5,Não
504,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 12:08:00,2.0,4368.0,189.5,Não
505,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 11:56:50,1.0,2184.0,189.5,Não
506,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 11:38:10,5.0,10920.0,188.0,Não
507,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 10:13:23,3.0,6552.0,173.0,Não
508,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 11:11:06,7.0,15288.0,173.0,Não
509,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 11:10:30,1.0,2184.0,188.0,Não
510,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 11:10:30,2.0,4368.0,187.0,Não
511,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 11:09:05,2.0,4368.0,186.9,Não
512,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 11:08:30,1.0,2184.0,187.0,Não
513,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:37:56,1.0,2184.0,186.9,Não
514,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:37:42,1.0,2184.0,187.0,Não
515,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:31:21,1.0,2184.0,185.0,Não
516,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 10:30:33,1.0,2184.0,184.0,Não
517,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:30:29,2.0,4368.0,186.0,Não
518,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:29:41,3.0,6552.0,185.0,Não
519,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:29:31,1.0,2184.0,184.5,Não
520,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 10:19:56,1.0,2184.0,183.0,Não
521,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:15:55,1.0,2184.0,184.0,Não
522,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:15:39,1.0,2184.0,185.0,Não
523,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:14:48,1.0,2184.0,184.0,Não
524,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:13:56,1.0,2184.0,182.5,Não
525,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 10:13:56,1.0,2184.0,182.4,Não
526,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 10:08:14,5.0,10920.0,170.0,Não
527,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 10:01:01,2.0,4368.0,182.5,Não
528,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 10:01:00,0.5,1092.0,181.5,Não
529,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 09:56:51,2.0,4368.0,181.5,Não
530,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 09:52:54,0.5,1092.0,181.5,Não
531,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 09:49:36,1.0,2184.0,182.0,Não
